time,px,py,pz,qx,qy,qz,qw,Fx,Fy,Fz,Tx,Ty,Tz
0.0265347957611084,0.5545147657394409,-0.042570680379867554,0.07477575540542603,0.9984602398737897,-0.04798953172320158,-0.027651677515775908,-0.0030873026721834635,0.1745869368314743,-1.1064019203186035,-0.18051239848136902,-0.12574467062950134,0.06929422169923782,0.15527521073818207
0.03649759292602539,0.5545141696929932,-0.04257376119494438,0.07477227598428726,0.9984600980944421,-0.04799184804873493,-0.02765285578575433,-0.0030884265604103076,0.15924546122550964,-1.099843144416809,-0.16634704172611237,-0.12650489807128906,0.07336920499801636,0.15405181050300598
0.04647564888000488,0.5545138120651245,-0.04257148876786232,0.0747741311788559,0.9984600980944421,-0.04799218197643254,-0.02765218233380552,-0.0030877550905742263,0.13651546835899353,-1.0979387760162354,-0.1996828019618988,-0.12435191869735718,0.07639456540346146,0.15342900156974792
0.05649590492248535,0.5545118451118469,-0.042569343000650406,0.07477238774299622,0.9984601951013663,-0.04798859551972846,-0.02765453486328969,-0.003088113261460845,0.1317284107208252,-1.0882333517074585,-0.24722802639007568,-0.12152504175901413,0.0765104740858078,0.15401755273342133
0.06647658348083496,0.5545127987861633,-0.04256982356309891,0.07477278262376785,0.9984603443427698,-0.04798600833623001,-0.027653980402089752,-0.0030878069133190252,0.134450763463974,-1.1355539560317993,-0.20441865921020508,-0.13084563612937927,0.07795830070972443,0.15454261004924774
0.07662606239318848,0.5545099377632141,-0.04256841912865639,0.07476917654275894,0.9984602697220708,-0.04798553808104545,-0.027657453264220217,-0.0030878086015242393,0.14061953127384186,-1.1471583843231201,-0.1690172404050827,-0.13247328996658325,0.07721678912639618,0.1543859988451004
0.0864872932434082,0.5545127987861633,-0.042568471282720566,0.07477308064699173,0.9984602697220708,-0.0479875453779218,-0.027653811773976134,-0.0030888950906008115,0.17048098146915436,-1.1325651407241821,-0.1471274048089981,-0.12494411319494247,0.07104355841875076,0.15404093265533447
0.09649491310119629,0.5545127391815186,-0.04257484897971153,0.07477208226919174,0.9984600533220124,-0.047992191590544964,-0.027653767398507736,-0.003087048489218861,0.17324134707450867,-1.0692344903945923,-0.1957235336303711,-0.1118907704949379,0.06761296838521957,0.1521206945180893
0.10644674301147461,0.5545154213905334,-0.04257034882903099,0.07477376610040665,0.9984602921082811,-0.04798871584699671,-0.027651413963968335,-0.003086880670526127,0.14153622090816498,-1.1169681549072266,-0.24579299986362457,-0.12273489683866501,0.07174468040466309,0.154233917593956
0.1165003776550293,0.5545120239257812,-0.042570196092128754,0.0747709795832634,0.9984602995703511,-0.047986486194952015,-0.02765492839225945,-0.003087693196916652,0.10882841795682907,-1.073256015777588,-0.26396867632865906,-0.11505983024835587,0.077985979616642,0.15430250763893127
0.1264634132385254,0.5545125007629395,-0.042569391429424286,0.07477118074893951,0.9984601354047987,-0.04798958338229629,-0.027655132549651754,-0.0030892970005403715,0.12429569661617279,-1.1284279823303223,-0.24116027355194092,-0.12592488527297974,0.07712668180465698,0.15674693882465363
0.13647794723510742,0.5545123219490051,-0.0425712913274765,0.07477125525474548,0.998460150328941,-0.04798929350973461,-0.027655444610511927,-0.0030884053534667995,0.14492842555046082,-1.1433371305465698,-0.2170259654521942,-0.1351192444562912,0.07426415383815765,0.15853029489517212
0.14650344848632812,0.5545128583908081,-0.04256788641214371,0.07477284967899323,0.9984604338876011,-0.047984313874089295,-0.027653755925449355,-0.003087110681871548,0.16820088028907776,-1.0551692247390747,-0.19217951595783234,-0.1216907799243927,0.07043015211820602,0.15957604348659515
0.15656208992004395,0.5545135736465454,-0.042571622878313065,0.07477335631847382,0.9984602100255077,-0.04798923840602624,-0.02765311292548021,-0.003088030432956409,0.1567395180463791,-1.096970558166504,-0.18301445245742798,-0.12656022608280182,0.07190155982971191,0.15970297157764435
0.1665043830871582,0.5545153617858887,-0.04257085174322128,0.07477493584156036,0.9984603144944909,-0.04798827264341674,-0.027651158700870215,-0.003087068377307782,0.12188180536031723,-1.1504141092300415,-0.31453177332878113,-0.1374461054801941,0.07280430942773819,0.15994490683078766
0.17653799057006836,0.5545136332511902,-0.04257149621844292,0.07477445900440216,0.9984602995703511,-0.047987058908820615,-0.02765386131625671,-0.003087950055355686,0.13536229729652405,-1.0902109146118164,-0.2528349459171295,-0.12230747938156128,0.07316452264785767,0.1560363918542862
0.1864619255065918,0.554513156414032,-0.042572539299726486,0.07477152347564697,0.9984601279427275,-0.04799036539291179,-0.027654263425036064,-0.003087040446650005,0.1608949452638626,-1.149167537689209,-0.19222183525562286,-0.13165289163589478,0.0699981227517128,0.15686504542827606
0.19648075103759766,0.5545111894607544,-0.042574692517519,0.07477061450481415,0.9984599488530018,-0.04799251934661366,-0.027657168333222185,-0.0030859322996088586,0.142085462808609,-1.1014745235443115,-0.2723400890827179,-0.12077842652797699,0.06901470571756363,0.15610890090465546
0.2065136432647705,0.554509162902832,-0.04257257655262947,0.07476981729269028,0.9984600085495806,-0.04799035247628956,-0.02765861059059338,-0.0030871071582749304,0.11768456548452377,-1.0835742950439453,-0.27954015135765076,-0.11714797466993332,0.07315538823604584,0.15454381704330444
0.21648502349853516,0.554510772228241,-0.04257027432322502,0.07477091997861862,0.9984600757082275,-0.047990144041382035,-0.027656551996722786,-0.0030882769801406323,0.14512230455875397,-1.1871364116668701,-0.19143199920654297,-0.13902412354946136,0.07077690958976746,0.15631935000419617
0.22649931907653809,0.5545112490653992,-0.04256546124815941,0.07477081567049026,0.9984604189634632,-0.04798304790509564,-0.02765628411468724,-0.0030881189235015456,0.15788297355175018,-1.1212133169174194,-0.2316441535949707,-0.12792110443115234,0.066856250166893,0.155247300863266
0.23652219772338867,0.554513692855835,-0.04257279261946678,0.0747726559638977,0.9984602697220708,-0.04798808637800929,-0.027653219472156206,-0.0030872926693287324,0.15588070452213287,-1.1018427610397339,-0.2070571631193161,-0.12256570905447006,0.06919544190168381,0.15335772931575775
0.2465057373046875,0.5545163750648499,-0.04257113113999367,0.0747750923037529,0.9984602921082811,-0.04798942847468218,-0.02764996165859361,-0.0030874034818058524,0.1666412204504013,-1.1390787363052368,-0.21372570097446442,-0.1269800215959549,0.06776560842990875,0.15382584929466248
0.25653648376464844,0.5545135736465454,-0.042570166289806366,0.07477369159460068,0.9984602846462111,-0.04798772748136103,-0.02765293270188068,-0.0030883380708574895,0.14849953353405,-1.1339608430862427,-0.193902388215065,-0.12346561253070831,0.0722540095448494,0.15502282977104187
0.26653146743774414,0.5545102953910828,-0.042570535093545914,0.0747695192694664,0.9984602324117193,-0.04798661814334392,-0.027657216444225245,-0.003087033594341017,0.16457028687000275,-1.0797297954559326,-0.20369170606136322,-0.11325304955244064,0.06844666600227356,0.1542925387620926
0.27652788162231445,0.5545122027397156,-0.04257053881883621,0.07477181404829025,0.9984602846462111,-0.047986748084665555,-0.02765469001937999,-0.003086854168268999,0.1476280242204666,-1.1169118881225586,-0.21784354746341705,-0.12105070054531097,0.07077649235725403,0.15510611236095428
0.28647923469543457,0.554510772228241,-0.04256876930594444,0.07477223128080368,0.9984600682461559,-0.04798995598273037,-0.027656495305119707,-0.0030901612929146965,0.15239830315113068,-1.0759258270263672,-0.21131373941898346,-0.11154656112194061,0.07127556949853897,0.15552254021167755
0.2965567111968994,0.5545130372047424,-0.04257049784064293,0.07477418333292007,0.9984601801772247,-0.04798914469922841,-0.027654263843819523,-0.003087662143820591,0.15871687233448029,-1.1901302337646484,-0.18969599902629852,-0.13339735567569733,0.07262960821390152,0.15765264630317688
0.3064579963684082,0.5545135736465454,-0.04256916791200638,0.07477357983589172,0.9984605085082878,-0.04798300256046107,-0.027653365831169237,-0.003087352851781824,0.1505824625492096,-1.1005266904830933,-0.22813521325588226,-0.11660594493150711,0.07372907549142838,0.1558247208595276
